ra,dec,u,g,r,i,z,class,redshift,plate,mjd,fiberid
119.210330975286,28.3758402177512,17.04633,15.4826,14.71317,14.34116,13.97885,GALAXY,0.0216744,859,52317,436
119.392567690473,28.306136311448,17.97483,16.11928,15.24909,14.83558,14.48867,GALAXY,0.0465603,4453,55535,235
224.079291957395,53.7440227164222,19.01222,18.08624,17.79095,17.69586,17.6491,STAR,-0.001142728,6719,56390,904
224.417902219832,53.7125540335052,17.78451,16.86888,16.60452,16.50644,16.48885,STAR,-0.0002907439,6719,56390,968
148.59137518097,4.75163335417045,19.05938,17.57685,17.09509,16.75525,16.62675,GALAXY,0.08200276,571,52286,576
196.355248570775,29.2964789630317,16.80417,14.94664,14.15741,13.77125,13.49404,GALAXY,0.02354664,2009,53904,396
203.067803573386,28.4902246527762,19.34537,17.8605,17.05929,16.66508,16.38484,GALAXY,0.09283445,1978,53473,171
163.645687982142,19.6493939593191,18.87105,17.491,16.96247,16.61229,16.38574,GALAXY,0.08009601,2484,54144,124
172.458579529601,66.9108342749749,15.78794,14.8433,14.52362,14.41052,14.39026,STAR,-0.000613271,2858,54498,180
173.264705331987,66.969038669616,18.24152,17.36694,17.11749,17.00711,16.99088,STAR,7.899104e-05,2858,54498,160
329.767959394984,44.8622411416595,18.99844,16.26866,15.042,14.49611,14.13162,STAR,-0.000366445,2556,54000,173
217.744066917754,15.5782521459651,18.95781,17.87722,17.54143,17.23686,17.11386,GALAXY,0.08188505,2747,54233,533
17.6331562977298,-10.3551793112693,17.91873,16.40702,15.88699,15.67649,15.59287,STAR,-0.0002595008,2849,54454,318
176.190606200316,-2.89166752416975,17.35629,16.19057,16.2065,16.2536,16.3028,STAR,0.0008079999,328,52282,109
123.795465561107,15.6190982467146,18.99615,17.18664,16.59297,16.26609,16.03172,GALAXY,0.02933223,2269,53711,185
248.374955665478,13.6102014429301,18.75835,18.57446,18.38512,18.23563,18.22468,QSO,1.425605,2204,53877,463
241.398164080806,44.2061425567493,16.55308,14.58439,13.69218,13.22702,12.94298,GALAXY,0.04450108,1169,52753,18
134.659964029527,11.4735029147012,18.92543,18.54969,18.41133,18.29391,18.1516,QSO,2.086135,5296,55922,520
356.247676677874,2.68578824001654,17.34722,17.38884,17.65448,17.94625,18.24575,QSO,1.106605,4279,55508,446
36.8857160528917,24.6114060458731,18.38673,17.11752,16.5934,16.39025,16.29192,STAR,-0.0003673814,2379,53762,304
37.7309846631158,26.2868499222348,18.43919,17.23133,16.66666,16.42738,16.29819,STAR,-3.334051e-05,2379,53762,398
114.475030951674,47.1091428432901,17.5855,16.53243,16.11235,15.9404,15.86538,STAR,-0.0006097719,10654,58429,414
231.51789408871,19.6576174491583,19.34645,19.11299,18.77349,18.91003,18.82196,QSO,1.007584,2159,54328,22
126.130405159306,33.2654621455695,19.59083,19.55063,19.34277,19.25725,19.45982,QSO,1.431292,10233,58130,816
189.5926490169,51.1150208094565,18.97973,18.95219,18.91088,18.5989,18.57619,QSO,1.920912,1278,52735,449
242.413211888934,26.7674440777974,18.65297,17.10257,16.31899,15.87711,15.56867,GALAXY,0.076949,1393,52824,502
245.697321370811,39.597137117268,17.87717,16.91389,16.65334,16.55114,16.54359,STAR,-0.0004544022,10729,58248,512
213.601609230911,23.6235202437177,19.11187,17.95912,17.35153,16.99694,16.78124,GALAXY,0.07107922,2128,53800,248
253.769574452699,21.8443054718105,19.25384,18.09622,17.14739,16.6533,16.32256,GALAXY,0.1333353,1415,52885,170
254.230018583499,63.7227238459338,18.45238,17.34138,16.95589,16.81272,16.75329,STAR,-0.0006174597,349,51699,517
36.0675700930409,-1.18227016859162,19.11688,18.14245,17.80268,17.54352,17.36107,GALAXY,0.05886049,704,52205,122
148.137883049213,0.984109050167415,17.94048,15.85076,14.92413,14.48684,14.15116,GALAXY,0.04676383,267,51608,534
220.966153351113,40.6877923462544,18.61668,17.70032,17.5054,17.4076,17.43487,STAR,-0.0009180559,10749,58485,982
174.141371440291,58.0692775389437,19.14313,18.26957,17.97003,17.85928,17.86314,STAR,-0.0001337284,8238,58171,441
189.343785770937,0.562827003807917,19.36273,18.06067,17.54876,17.35892,17.23664,STAR,-0.0001130128,2895,54567,505
198.154610421079,46.8154610796882,17.71734,16.68137,16.24741,16.00779,15.7859,GALAXY,0.02759759,1461,53062,395
202.207342494416,46.2623916606961,15.76661,14.41654,13.90791,13.65757,13.44083,GALAXY,0.008739897,1463,53063,197
2.24727679858285,-6.04386545380806,18.3801,17.06365,16.52731,16.33901,16.2263,STAR,0.0003578097,3134,54806,531
131.026825686255,-1.06259513864919,18.11477,16.79242,16.32661,16.15447,16.10786,STAR,-0.0001503004,7452,56745,1
351.725632132776,0.819884333720402,17.82708,16.77175,16.35599,16.2031,16.15035,STAR,-0.0001173479,1095,52521,578
167.964162701005,7.02124867713861,18.99998,17.70794,16.99309,16.63391,16.36014,GALAXY,0.1134682,1004,52723,156
16.2527948767476,0.973423355309498,18.23979,16.95969,17.06364,17.16197,17.2208,STAR,-0.0001609398,2313,53726,372
358.615753053482,38.2950147481914,19.1649,18.07661,17.72443,17.59043,17.56063,STAR,-0.000174855,1882,53262,6
120.482514040029,55.1267646765947,18.5734,17.52262,17.01947,16.76096,16.63221,GALAXY,0.04689503,1871,53384,389
114.938639805409,48.7419947211169,16.28096,14.81448,14.07214,13.71552,13.46989,GALAXY,0.02126779,1868,53318,314
181.477215426393,51.0119439583313,18.09736,17.75319,17.72671,17.66388,17.6436,QSO,0.6958727,969,52442,442
217.928472698869,13.8796242174888,17.67931,16.29361,15.56749,15.17447,14.83154,GALAXY,0.03159505,2747,54233,95
231.857872835466,11.2842668946097,17.81763,16.76967,16.52331,16.45096,16.31714,GALAXY,0.01294576,2754,54240,296
120.753973081105,42.9763161036269,19.48967,19.38215,19.17442,19.16525,19.19824,QSO,1.339634,8277,57073,171
204.768147125794,41.3271483488075,17.87573,16.80834,16.33222,16.0144,15.83843,GALAXY,0.07676022,1464,53091,590
146.460728196587,24.479331637404,19.09223,18.17939,17.80841,17.50564,17.95096,GALAXY,0.06726606,2296,53735,637
127.007502617348,9.69023510282921,19.29053,19.38813,19.05599,19.03323,19.09348,QSO,1.303293,2572,54056,411
194.32242652035,-2.18091686487229,18.84235,17.51908,16.88913,16.52966,16.28699,GALAXY,0.08628537,338,51694,434
178.843915190892,34.4234584116302,19.18244,19.34273,19.66019,19.88768,20.33135,STAR,0.0001051172,2099,53469,462
230.038945979461,21.9047758188852,17.10129,15.17071,14.19677,13.73588,13.3565,GALAXY,0.03834544,2158,54209,44
162.876802788026,23.3867842027643,19.4854,19.28016,19.31686,19.15312,19.21091,QSO,1.752219,2481,54086,506
5.91656904488281,-10.1231797354268,16.95357,15.98164,15.68143,15.55113,15.54115,STAR,-0.0005183707,1912,53293,167
121.170287497285,13.4305956599835,19.3237,18.29374,17.73477,17.39668,17.18017,GALAXY,0.1335976,2268,53682,268
190.84144926335,46.5957286959036,18.95679,17.81515,17.37611,17.21433,17.16837,STAR,8.700856e-05,1455,53089,210
5.83779622028821,-11.0250406425829,19.54683,19.36877,19.02673,19.03503,19.17933,QSO,1.056197,653,52145,212
6.74584233829221,-11.0271364809264,19.12338,17.65855,17.06345,16.80919,16.65459,STAR,-4.470508e-05,1912,53293,53
0.389488382959485,14.8739042539037,19.39092,18.42711,18.10081,17.97653,17.9826,STAR,-0.0005531718,6177,56268,682
215.771077962116,15.074449732576,19.52671,19.49507,19.5484,19.31133,19.35584,QSO,1.872981,5461,56018,276
186.95143510183,29.6234413879269,18.64066,17.42001,16.93073,16.6573,16.45893,GALAXY,0.06116142,2234,53823,279
229.186679764805,44.1273713425399,18.86368,17.06757,16.14465,15.70021,15.36703,GALAXY,0.1243724,1677,53148,613
152.508855626393,17.2717934323402,19.21644,19.04048,18.88617,18.81993,18.91278,QSO,1.425731,9571,57808,244
100.482658694537,37.8764946368124,17.50152,16.25095,15.85191,15.70309,15.64633,STAR,0.0001250774,2682,54401,470
135.442269481102,59.1924895581831,19.45468,17.6484,16.67532,16.23116,15.87517,GALAXY,0.09844489,1785,54439,73
190.634694458935,13.6161093616833,18.98499,18.05532,17.8109,17.74607,17.6413,STAR,0.0004575244,3255,54885,174
241.324105043406,18.8723056462322,18.04099,16.9357,16.47342,16.28032,16.19696,STAR,-0.0002024075,3289,54910,412
216.26355021135,52.8286400246747,19.42457,18.51951,18.28493,18.18364,18.18771,STAR,-0.0008396461,6933,56398,67
41.0313545390158,32.689769593803,16.57819,14.94366,14.31976,14.09008,13.97454,STAR,-4.456817e-05,3210,54876,350
184.689778978262,-1.42937282496403,18.90512,18.77289,18.51487,18.30705,18.33134,QSO,0.2383497,333,52313,443
188.630692496887,14.3468611294096,19.45383,19.47341,19.43552,19.12177,19.15469,QSO,1.870371,1768,53442,57
318.466240872343,2.11820210465097,18.51182,17.48932,17.05248,16.87783,16.8236,STAR,-0.0007627645,9160,57656,890
140.143336325024,15.0001595703765,19.29397,18.23406,17.80967,17.62031,17.55493,STAR,0.000890343,3192,54829,397
123.776983201741,12.1765941452286,19.21677,18.30974,18.07219,18.02274,17.96916,STAR,0.0005609317,2420,54086,510
166.107514049694,56.5373719735355,18.35489,17.43409,17.05274,16.92303,16.86982,STAR,-0.0006324874,8178,57428,99
225.246690814899,44.6549042323059,19.25733,17.84679,17.28318,17.06752,16.93056,STAR,-0.0002002053,3390,54945,306
15.0508285511531,0.920579629030401,17.85972,16.61465,16.14804,15.98934,15.92044,STAR,-0.0001356298,3112,54802,539
333.891113691278,12.7598553641469,18.22345,17.09837,16.63782,16.29147,16.10923,GALAXY,0.06862418,736,52221,184
242.04629288597,30.3491159635017,19.46052,17.63915,16.58515,16.1205,15.77694,GALAXY,0.1566389,5009,55707,726
171.541236968431,-2.11320762905246,19.3668,18.41906,18.18834,18.10037,18.13441,STAR,0.000962768,3233,54891,245
215.519306360653,15.1796287838872,17.60106,17.70332,17.59658,17.48339,17.21211,QSO,0.2561927,2746,54232,158
1.18639546223966,8.96829526294559,19.00587,18.78184,18.56841,18.54811,18.51791,QSO,1.366518,11277,58450,940
131.007709002825,63.4709751018404,19.40651,19.10874,18.67227,18.6058,18.53573,QSO,1.042237,1875,54453,405
219.608933442849,33.1116696128447,19.4472,18.39003,17.69667,17.34111,17.13339,GALAXY,0.1772011,1841,53491,635
231.559539772155,28.5447642716845,19.55219,18.00537,17.06379,16.54615,16.21311,GALAXY,0.1480549,1847,54176,543
211.616909495476,34.3730219887707,19.37149,17.53665,16.65828,16.26675,15.98073,GALAXY,0.06101743,1839,53471,341
240.581475900834,23.4054347192613,19.1535,17.52248,16.83788,16.52558,16.28224,GALAXY,0.05084571,1851,53524,148
112.37555067761,41.1341990335596,19.09115,17.54892,16.95354,16.74486,16.64163,STAR,6.722243e-06,2683,54153,421
272.12817442938,23.8625344418087,18.17595,16.6328,15.89011,15.54942,15.34695,STAR,-0.000445026,2184,53534,554
156.747212023879,66.1246092690105,17.56474,16.57432,16.21273,16.09732,16.08501,STAR,-8.056209e-05,489,51930,322
164.233771729398,67.2969125094841,16.97683,15.56752,15.02628,14.8264,14.74462,STAR,-0.000366507,3171,54862,329
216.342862597237,14.1907026137754,17.6921,16.25267,15.55807,14.99721,14.74102,GALAXY,0.05979956,5461,56018,130
151.714317859291,33.5161449954466,19.08012,18.78794,18.72569,18.60623,18.4942,QSO,0.7254487,1952,53378,405
159.300908258299,22.0380989389303,19.28723,17.73461,17.00022,16.5909,16.24676,GALAXY,0.04333629,2367,53763,26
346.539397221316,1.61137845742848,19.2108,18.27153,17.97344,17.85658,17.83575,STAR,-0.0004082401,9205,57711,873
243.022574471465,4.38596929699835,19.15551,17.43852,16.77859,16.5728,16.4475,STAR,3.568753e-05,2178,54629,550
209.573536058401,27.4802262349899,19.03213,17.19443,16.35042,15.93787,15.62374,GALAXY,0.06593488,2120,53852,265
241.294885275197,5.94138208528264,18.54114,17.12699,16.52795,16.26175,16.09574,STAR,0.0001282188,2175,54612,482
122.88524960195,4.11097683669695,19.16979,17.93323,17.31924,16.97787,16.81396,GALAXY,0.09306201,1184,52641,358
99.4957177690335,37.474734989101,18.10957,16.82469,16.32446,16.12069,16.02581,STAR,5.209893e-05,2682,54401,320
154.991422431981,30.1129878580688,18.83006,17.48289,16.8069,16.43731,16.17387,GALAXY,0.08234208,1956,53437,114
146.897369523423,2.14161267057974,19.02201,18.98588,19.37888,19.59725,19.89288,STAR,-0.0002043301,481,51908,353
176.640670524869,4.30275378094322,17.83675,16.47523,15.76558,15.36678,15.1059,GALAXY,0.07627679,839,52373,163
193.500936770752,4.21556387324361,18.43635,16.95766,16.23386,15.84381,15.58761,GALAXY,0.0660019,848,52669,187
199.378356996223,4.16214656649173,19.10081,17.92107,17.47398,17.21374,17.06325,GALAXY,0.04588913,851,52376,215
197.075191235531,0.483431899101089,18.5014,17.06293,16.52506,16.34289,16.24542,STAR,0.000115337,7456,56727,564
19.0196236663776,-10.320279794389,18.09755,16.26389,15.50383,15.25691,15.15178,STAR,-5.237661e-05,2849,54454,135
20.0574428038354,-10.2516756594221,17.29162,16.34415,16.04406,15.92292,15.89592,STAR,-0.000393267,661,52163,308
5.89540161197166,-10.5859428021722,18.93014,16.50531,15.43548,15.05905,14.84728,STAR,-6.6989e-05,1912,53293,163
0.559717278385676,-4.7968333293489,19.47116,18.14767,17.62038,17.4347,17.35062,STAR,-1.641369e-05,2624,54380,395
1.01862221802836,-5.739038710739,19.52808,18.13985,17.61408,17.40715,17.31468,STAR,-0.000243854,3134,54806,333
203.918489168571,66.5866412319411,19.37422,18.10472,17.36774,16.94455,16.66725,GALAXY,0.1465323,497,51989,389
194.970266630997,67.5499034255562,18.73359,17.4823,17.00381,16.72546,16.63228,GALAXY,0.1063388,495,51988,500
192.392700062013,50.952395807592,18.73235,17.25093,16.694,16.49351,16.42679,STAR,-0.0001747168,2898,54567,413
162.153684251948,48.9349071148843,16.95651,15.54036,15.01505,14.8654,14.792,STAR,-8.930432e-05,2390,54094,330
142.9844491582,32.219620308759,19.48297,19.06593,18.29348,17.80986,17.59942,QSO,0.2060846,1943,53386,292
238.038212881668,11.0772209630182,18.94824,18.02696,17.69721,17.3689,17.29218,GALAXY,0.09326354,2520,54584,480
130.730582982011,53.5555546720246,16.80489,15.46373,14.95546,14.782,14.71316,STAR,3.825885e-05,2316,53757,70
268.01954950509,25.2268143456719,17.96047,16.01374,15.18751,14.83312,14.63104,STAR,-0.000395595,2183,53536,37
120.388317050414,42.6270732781023,18.70879,17.83109,17.84629,17.39885,17.33628,STAR,0.0008441994,3683,55178,276
197.732655971409,34.9916271865469,19.18812,17.96106,17.57163,17.35446,17.21863,GALAXY,0.03414777,2016,53799,57
154.478560494996,47.0914929749964,18.99363,18.68098,18.62951,18.70646,18.69264,QSO,0.6678598,873,52674,127
148.101820999126,14.2039929645788,19.37394,18.21554,17.62837,17.27631,17.05932,GALAXY,0.107664,2584,54153,313
228.519234650833,13.6994944172928,19.20138,18.55153,18.5604,18.56836,18.39065,QSO,2.592433,5488,56013,696
232.13402767567,28.3049052893371,19.18293,17.23969,16.29029,15.89449,15.60858,GALAXY,0.07311124,1848,54180,415
133.62250519384,12.8672283867685,18.76338,18.60705,18.5791,18.31283,18.31798,QSO,1.760365,2433,53820,317
206.684524237231,27.410795465065,17.14134,15.91631,15.44636,15.25696,15.22318,STAR,-0.0001321032,2904,54574,212
355.176779933169,43.6658131896144,17.02042,15.44895,14.83989,14.56023,14.466,STAR,-0.0002967047,1884,53228,425
127.04580298358,10.5406686164319,17.38068,15.56352,14.65101,14.18578,13.83426,GALAXY,0.03073342,2423,54149,40
233.950903190286,31.2891440110728,19.42944,19.04821,18.86963,18.61946,18.58913,QSO,1.821147,1388,53119,23
148.106026892018,25.0840077848162,19.11109,17.80836,17.32715,17.03232,16.91772,GALAXY,0.05715296,2341,53738,520
25.369348756978,1.21567020325553,19.58874,18.10059,17.11715,16.60596,16.23343,GALAXY,0.1348147,401,51788,402
205.483458627928,0.463696722641143,18.80417,18.88553,19.22082,20.00821,22.82692,QSO,2.547647,4043,55630,680
185.374741682351,-2.28236237070193,18.40199,17.16388,16.63079,16.27197,16.11541,GALAXY,0.06826349,333,52313,556
257.810260600598,40.8214779852157,18.63343,17.56832,17.4065,17.29972,17.25547,STAR,-0.0006280876,8545,58041,409
162.933559355896,3.0288045916442,19.05034,17.2483,16.39124,15.9968,15.66536,GALAXY,0.05117238,507,52353,457
163.774207289259,3.11098300050425,17.81752,16.55728,15.94451,15.61568,15.35163,GALAXY,0.03549545,507,52353,614
138.915309895305,14.6485698610811,17.48164,17.82767,18.29322,18.71499,18.92359,STAR,-0.0001999271,5305,55984,410
116.456262345205,31.3783629758173,17.73462,15.91333,15.19522,14.84824,14.57184,GALAXY,0.04405729,755,52235,42
243.195765245673,45.2133901651769,17.96819,17.60303,17.61625,17.52523,17.62265,QSO,0.5832937,8525,57900,628
290.841761160665,62.5868076620964,19.11377,18.05792,17.71951,17.5643,17.55461,STAR,-0.0001341506,2553,54631,231
249.630699864561,36.9798358203433,17.75926,16.70221,16.27975,16.08988,16.00259,STAR,-0.0001688964,2255,53565,380
159.158492033716,20.3046598001628,19.04679,17.76332,17.06712,16.69044,16.47493,GALAXY,0.1043704,2376,53770,115
84.23017194288,7.1385902987578,14.15199,10.73097,9.82207,9.469903,9.612333,STAR,5.092877e-05,2841,54451,362
7.3249341970384,-9.73182662549406,18.98497,16.65908,15.70443,15.35019,15.16709,STAR,4.417191e-05,1912,53293,624
105.454424544711,39.4553913745941,16.67357,15.56501,15.25008,15.12844,15.10679,STAR,0.0002259957,2938,54526,345
114.474933265794,41.5784691270317,18.29983,16.91372,16.34598,16.13972,16.03888,STAR,8.798241e-05,2683,54153,577
259.570345048168,30.4588827984782,16.64285,15.39803,15.34906,15.3973,15.46112,STAR,-0.0003028325,978,52441,638
203.41828602056,32.3349097549945,18.61819,16.63319,15.82305,15.43368,15.18594,GALAXY,0.08069272,2109,53468,187
186.161465830107,33.89425371988,17.9382,16.43697,15.75941,15.30842,15.0794,GALAXY,0.07036352,2015,53819,269
217.497665793485,29.301368668448,18.71196,16.72027,15.74471,15.29953,14.94623,GALAXY,0.08864074,2133,53917,140
257.734047965284,42.8023175599973,19.20997,18.8972,18.81041,18.93487,18.85936,QSO,0.8152409,8532,58022,62
199.401344807732,28.9379940391862,18.2758,17.23228,16.8412,16.55753,16.3972,GALAXY,0.06128093,2002,53471,279
207.02100084926,27.9025503498285,18.74995,17.57893,17.0223,16.67864,16.48246,GALAXY,0.05254487,2114,53848,397
214.197482457808,26.4049254949249,17.55513,15.79296,15.06242,14.7079,14.4048,GALAXY,0.03627359,2127,53859,156
244.927263942821,5.27059255122805,19.49818,18.29361,18.01971,17.89528,17.83833,STAR,-0.0008845364,3298,54924,35
124.283903931404,4.2028456008697,18.54513,17.22266,16.60183,16.29213,16.041,GALAXY,0.07474638,1184,52641,368
171.251279845358,51.7499214483657,18.96348,17.09278,16.06121,15.63479,15.25755,GALAXY,0.1343435,878,52353,627
181.692685384614,22.3120058730109,19.10971,17.26447,16.38542,15.997,15.67047,GALAXY,0.06673873,2644,54210,276
216.714408060006,19.295157829274,19.28869,18.00753,17.41675,17.10524,16.86102,GALAXY,0.05361172,2773,54533,21
136.40236436647,54.8240320955324,18.7078,17.5188,17.40758,17.36483,17.35651,STAR,-2.503096e-05,7279,57071,44
228.33669085203,2.51377453215333,16.59128,14.87719,14.01194,13.58058,13.2528,GALAXY,0.04656863,540,51996,617
5.07201428850499,-10.141433967414,19.56686,18.13136,17.50955,17.22105,17.07975,STAR,-0.0005246673,1912,53293,271
17.5397249737859,-9.9060376202113,17.40151,15.80452,15.18122,14.9741,14.88164,STAR,9.615235e-06,2849,54454,294
125.091886044016,15.309357110622,19.12031,17.67212,16.75275,16.2727,15.92441,GALAXY,0.1423679,2270,53714,531
4.3968963053248,-11.0234651750179,17.49365,16.61576,16.26319,16.12258,16.07619,STAR,-0.000420812,652,52138,44
351.210728257446,3.15207596848825,16.43946,15.54226,15.20029,15.06798,15.00593,STAR,-0.0001504354,4284,55863,664
0.879474581918089,-5.19054964595018,19.33843,19.24383,19.55948,19.85478,20.22583,STAR,4.939453e-05,7034,56564,156
357.458267174147,17.9607681307269,18.48008,17.51175,17.13646,17.02505,16.97138,STAR,-0.0004401976,7599,56955,177
241.399726946922,39.5247969093028,19.55503,19.73913,20.22448,20.50168,21.02576,STAR,-0.0001668112,1055,52761,566
193.686085594246,50.755733972297,17.27098,15.5713,14.92553,14.68506,14.60084,STAR,-2.287539e-05,2898,54567,569
351.098048223294,15.4434149103781,17.54602,15.69115,14.85171,14.41707,14.09743,GALAXY,0.02554468,745,52258,575
255.214908311747,24.1404226864772,17.88177,17.36287,16.12318,15.96622,15.9161,STAR,7.918111e-05,1687,53260,435
196.687942455932,7.92887866515739,19.19634,18.87775,18.64186,18.70279,18.63477,QSO,0.9428973,1794,54504,633
208.951585859749,7.29149897836411,19.03886,18.72794,18.60981,18.61537,18.47258,QSO,0.8021297,1805,53875,557
221.259702227482,-1.6970447291407,18.32047,17.34585,16.83338,16.55435,16.55821,STAR,6.424005e-05,920,52411,473
190.043575341143,44.688183027083,18.06841,17.11373,16.78809,16.70782,16.67879,STAR,-0.0005855141,8375,57520,558
250.999452416995,35.7643878893027,19.43047,18.29105,17.80154,17.56545,17.43351,STAR,6.127216e-05,2255,53565,57
179.057517271982,65.4500283721321,17.8499,16.569,16.0385,15.75119,15.5302,GALAXY,0.04147648,598,52316,506
328.77511907956,-9.27416814800749,18.56816,17.7455,17.44162,17.09782,17.03335,GALAXY,0.07865509,716,52203,206
5.05748130664867,-9.726999007576,19.42599,18.38469,17.94699,17.77669,17.69887,STAR,-2.01142e-05,1912,53293,386
9.14083300177133,-9.61938759607899,19.37279,18.15403,17.71364,17.55256,17.4918,STAR,3.020522e-05,3105,54825,547
207.635208228295,33.6173561975427,18.27566,17.26117,16.79029,16.60515,16.41221,GALAXY,0.01417589,2028,53818,53
1.38674818246223,-8.85356641647563,19.29966,17.47437,16.45357,15.96339,15.59316,GALAXY,0.1431746,7168,56625,674
172.654989380458,7.38133098145556,18.92684,17.91175,17.43207,17.04057,17.0542,GALAXY,0.05232382,1618,53116,597
177.988740847424,7.47712398021057,19.22364,18.06636,17.41426,17.04217,16.80205,GALAXY,0.08565481,1622,53385,238
225.946412742717,31.0017036274514,18.02094,16.76794,16.25753,15.95516,15.78178,GALAXY,0.06858899,1844,54138,521
354.679850560565,19.1874881761567,18.96858,17.75332,17.30281,17.1293,17.04346,STAR,8.943884e-05,7602,56954,802
145.073589392334,15.7003125625083,18.97553,18.85356,18.64748,18.54039,18.38881,QSO,2.063367,9583,57809,453
215.281509981391,25.6391802434485,16.15195,15.86134,15.57805,15.53115,15.40538,QSO,1.051488,2131,53819,310
232.698052346428,0.108503375947515,16.92932,15.94027,15.52726,15.35948,15.29032,STAR,0.0001665231,363,51989,431
358.2300230753,37.7319928946708,18.22115,17.08846,16.61503,16.40969,16.28984,STAR,-0.0001545037,1880,53262,526
132.702717225323,31.2221477594976,17.88527,16.94184,16.64187,16.52544,16.47569,STAR,-0.0002803984,10665,58456,930
121.762584004635,7.82312427199846,19.25681,19.11906,18.8899,18.74261,18.7112,QSO,1.434081,2570,54081,194
125.894056682034,10.2374931193447,17.74932,16.7564,16.42738,16.28151,16.17844,GALAXY,0.02571133,2423,54149,87
213.672481275016,26.5682521353216,19.0435,17.88736,17.45976,17.22209,17.05711,GALAXY,0.03024964,2127,53859,474
197.820628855898,33.5034292751578,19.29532,17.63104,16.7998,16.37036,16.05499,GALAXY,0.09890524,2093,53818,439
240.317294905467,37.8935871751841,19.24053,17.57752,16.80169,16.37655,16.05339,GALAXY,0.06960491,1055,52761,305
147.170879053044,5.8315097329702,19.58445,18.42493,17.5244,17.08537,16.80126,GALAXY,0.207759,994,52725,263
145.798830675283,29.1861045141231,18.07714,18.10799,18.01569,17.81922,17.61546,QSO,2.033413,10430,58155,383
131.252015469261,23.4275814946605,19.41484,18.37611,17.97737,17.84343,17.85484,STAR,0.0005472168,3373,54940,584
227.637297023307,48.3653936534221,18.86959,18.87247,19.26751,19.57802,20.0013,STAR,-0.0001999337,8431,57482,386
230.299459055212,47.0942015206044,18.13904,17.91149,17.70551,17.51088,17.51658,QSO,1.516856,6734,56386,69
174.731146595682,52.2432450487164,18.26506,17.10461,16.65019,16.35284,16.26451,GALAXY,0.06982954,880,52367,477
176.310537639421,52.2978359863199,18.28324,16.49551,15.6779,15.29812,14.99518,GALAXY,0.0727703,880,52367,556
170.029739011613,32.9601250111015,19.33492,18.71935,18.52962,18.51828,18.53291,QSO,1.127334,2107,53786,26
209.270342984695,31.3768442329782,18.89774,18.53554,18.33992,18.42625,17.94624,QSO,0.3627614,2121,54180,293
106.047413032999,30.1924427530441,19.51024,17.52026,16.6745,16.32303,16.1156,STAR,-0.0001485056,3206,54852,471
37.9807823606754,0.706411992666711,19.34098,17.73851,17.10162,16.86001,16.72652,STAR,0.0001756905,7330,56684,557
176.018037870408,33.5427612891904,17.6181,16.21338,15.51543,15.14813,14.87035,GALAXY,0.03184352,4646,55622,321
162.720944357002,31.8516189766199,19.56378,17.78819,16.78485,16.32712,15.97791,GALAXY,0.1179479,2026,53711,230
46.9794702287943,1.04064298570718,19.08448,18.07347,17.72717,17.56898,17.53502,STAR,0.0006582292,7255,56597,750
47.8648084107773,0.899275673614659,19.55094,19.24385,19.1443,18.90485,18.79194,QSO,1.76566,412,52258,540
177.916041955199,35.1429595150545,19.29947,19.06459,18.87444,18.72162,18.8154,QSO,1.462685,2035,53436,84
217.257384961366,42.8981714284695,19.22458,17.57058,16.64364,16.18123,15.84241,GALAXY,0.1252987,1395,52825,157
38.127035119896,0.161174666617638,18.54989,17.89104,17.78002,17.43379,17.33598,GALAXY,0.078132,705,52200,555
233.839275161414,58.18758464397,19.0189,17.17861,16.21473,15.7319,15.31991,GALAXY,0.09764528,615,52347,512
142.079924496989,61.0231913717738,18.85845,17.12222,16.26285,15.78062,15.44579,GALAXY,0.07539264,485,51909,535
182.499283954248,51.2114716251355,18.34043,16.06644,15.16167,14.84798,14.68994,STAR,1.399536e-05,2894,54539,532
142.045854132397,26.3611494300317,19.18253,17.3726,16.507,16.04677,15.65371,GALAXY,0.04382967,1940,53383,100
145.150828055303,16.1559805778686,18.00164,17.08014,16.76096,16.63395,16.57697,STAR,0.0005555676,5315,55978,862
107.226909381416,30.5940223445824,17.20563,16.03145,16.00162,15.71918,15.70611,STAR,-9.400665e-06,3160,54793,239
225.379558246641,-1.01855948354957,18.94513,16.33564,15.08008,14.55832,14.45262,STAR,-0.0001135795,922,52426,321
241.416866401478,38.2339596664115,19.15955,17.38663,16.4732,16.06808,15.74967,GALAXY,0.0974723,1055,52761,177
199.801369272045,7.34728844259007,18.12247,16.82023,16.33806,16.07236,15.91353,GALAXY,0.05111524,1797,54507,599
170.348689034435,3.05930496455869,19.45552,17.81643,16.84713,16.35975,15.99845,GALAXY,0.1414769,511,52636,489
238.130248439253,21.6386879858747,18.92345,17.45239,16.73255,16.36583,16.09663,GALAXY,0.04731116,2171,53557,221
250.540116965715,16.0179795671732,19.57843,17.59035,16.5567,16.10409,15.73835,GALAXY,0.1059554,4065,55368,702
15.9052300901293,-9.98029419308957,17.14939,16.03086,15.67806,15.57294,15.58767,STAR,-9.163957e-05,3109,54833,192
18.8923368628092,-9.90888636282799,18.74028,16.80506,16.01887,15.72727,15.56322,STAR,-0.000222885,2864,54467,145
212.026538958743,43.364426384314,18.43421,17.24486,17.40668,17.5666,17.7112,STAR,-0.0008116374,1467,53115,55
240.588086778198,15.4645244939313,17.55136,15.87545,15.07107,14.66937,14.39449,GALAXY,0.03470477,2524,54568,386
