ra,dec,u,g,r,i,z,class,redshift,plate,mjd,fiberid
141.656067373199,56.4206528174532,19.58587,18.21748,17.65648,17.29654,17.08034,GALAXY,0.1253839,451,51908,118
141.774657659104,56.3539246103821,19.22049,18.47461,18.24719,18.1663,17.88234,QSO,2.27473,5725,56625,908
141.783400321814,56.4143626672807,19.39007,19.163,19.04247,18.87093,18.81256,QSO,1.47109,451,51908,73
141.768284664972,56.5642948072117,19.35639,19.01954,18.6188,18.31808,18.27936,QSO,0.2194681,451,51908,599
142.199947402751,56.6553688941954,18.66164,17.10453,16.33934,15.86752,15.51358,GALAXY,0.04209424,451,51908,597
142.286192636651,56.5991212080763,17.83041,17.51508,17.42807,17.54199,17.47029,QSO,0.8968011,451,51908,640
142.234119408155,56.6957144131906,17.56068,16.887,16.6005,16.19328,16.19077,GALAXY,0.08967216,451,51908,595
142.380601987899,56.6952973982931,19.50309,19.00645,19.1165,19.24447,19.34839,STAR,-0.0001007093,452,51911,250
142.60795356371,56.8028805439844,18.78633,18.12936,17.61502,17.18944,17.08748,GALAXY,0.2048534,451,51908,632
142.624848800205,56.9359942050201,19.18513,17.66009,16.87384,16.45853,16.17806,GALAXY,0.08360545,451,51908,626
143.063130552194,56.8851268894294,19.45925,17.71863,16.86648,16.47211,16.1489,GALAXY,0.1311935,451,51908,628
143.10613903448,56.9838676857374,18.81961,17.2258,16.49475,16.07063,15.79182,GALAXY,0.07182223,452,51911,138
143.222403572737,56.9309283241759,19.2605,17.28475,16.18567,15.74769,15.36964,GALAXY,0.1306575,452,51911,121
143.520090951955,57.1681127682793,19.00623,17.69658,16.97847,16.56196,16.34425,GALAXY,0.1392295,452,51911,100
143.585144964003,57.1461212173047,18.76578,17.49821,16.87443,16.55219,16.33126,GALAXY,0.0860513,556,51991,344
143.652065332161,57.3570066404487,18.1282,17.04796,16.69096,16.58371,16.55602,STAR,-3.881167e-05,452,51911,83
143.628762513899,57.1490671778729,19.2343,17.54748,16.72786,16.28609,15.94868,GALAXY,0.0866916,452,51911,98
143.794662250191,57.1745706408,18.37187,17.13292,16.65076,16.33479,16.15946,GALAXY,0.0862392,452,51911,56
143.725598526576,57.2702900756877,19.13354,17.94912,17.34652,16.97639,16.78593,GALAXY,0.1338643,452,51911,51
144.157217869342,57.3856234582901,19.52328,18.40967,17.605,17.2224,16.92913,GALAXY,0.1947649,452,51911,159
144.348771219605,57.4856811014867,17.56252,16.60495,16.26602,16.1436,16.11692,STAR,-2.165728e-05,452,51911,105
144.365084813314,57.5966956187003,17.88873,16.94362,16.63639,16.46213,16.40086,GALAXY,0.02954475,452,51911,113
145.398450239241,57.7932616560202,19.1342,18.15695,17.84028,17.72209,17.69824,STAR,-0.0002821943,8191,57390,548
145.436800917462,57.8565570362852,18.48843,17.7378,16.85905,16.40382,16.12591,QSO,0.1585511,452,51911,80
145.353951049892,57.9631547232136,18.78509,17.10535,16.42561,16.11411,15.84842,GALAXY,0.08179143,452,51911,599
145.327242406362,57.9863881355569,19.05792,18.00099,17.31695,16.89686,16.68513,GALAXY,0.173607,453,51915,250
145.525899868443,57.9321910180732,19.33916,19.25247,19.46834,19.60419,19.85522,QSO,2.217725,452,51911,32
145.600648995106,58.0021489327296,18.46399,17.47828,17.27422,17.10818,17.08237,GALAXY,0.08153588,453,51915,254
145.641367855112,57.9764894406108,18.9383,18.50654,18.61568,18.50361,18.47301,QSO,0.5628416,557,52253,340
146.179547032044,58.1647883199788,18.33097,17.90144,18.09519,17.89722,17.98642,QSO,0.5634829,8191,57390,581
146.6012581321,58.2459671265555,17.89879,17.38069,17.39478,17.45188,17.55663,STAR,-0.0002817752,8194,57401,378
146.763441952008,58.3732822431528,18.10018,16.65855,16.05826,15.6889,15.49693,GALAXY,0.06953221,453,51915,135
146.560434568772,58.3271296987152,19.3692,17.19176,16.053,15.57346,15.21215,GALAXY,0.1469288,453,51915,136
146.733671005338,58.4567363445741,18.85083,17.57903,17.16883,17.04416,17.71712,STAR,-0.0002680239,453,51915,134
146.896194442396,58.5128938993043,17.88304,17.79056,17.69831,17.76162,17.70133,QSO,0.9369594,5715,56657,832
147.033503643382,58.5856689323739,18.89217,17.93655,17.6759,17.60183,17.58737,STAR,-0.0001303515,8194,57401,310
147.072086407273,58.5811632367382,18.93655,17.53011,16.78742,16.40032,16.1277,GALAXY,0.08311473,453,51915,60
147.237387053928,58.4643640803901,18.97868,17.94564,17.59222,17.30909,17.29041,GALAXY,0.08232729,453,51915,51
147.395698249695,58.7181483218379,19.18192,18.4215,18.1444,17.84025,17.86782,GALAXY,0.1421817,453,51915,143
147.495910688883,58.6418221176199,19.1343,17.26718,16.3681,15.9523,15.61031,GALAXY,0.08305585,453,51915,148
147.587875935447,58.7863114567891,19.33926,18.04649,17.32089,16.90691,16.65583,GALAXY,0.1495599,453,51915,149
147.546926627397,58.7827023651198,19.16658,17.66765,16.76935,16.32655,16.01821,GALAXY,0.1510435,453,51915,145
147.797726402618,58.6630813774887,19.34396,17.39931,16.52395,16.13212,15.80424,GALAXY,0.08256187,453,51915,117
147.671004705556,58.8120006163853,19.25501,17.96457,17.279,16.91078,16.69697,GALAXY,0.1222468,453,51915,154
147.655075392514,58.8290011554318,19.45514,17.52882,16.54321,16.13548,15.8064,GALAXY,0.1219603,5715,56657,902
148.185894473039,58.8080934770226,19.11514,18.57862,18.64138,18.79196,18.97779,STAR,-0.000276508,558,52317,379
148.183331620038,58.8616034653561,18.10515,17.18979,16.94808,16.85705,16.86022,STAR,-0.0002459795,8194,57401,196
148.117900891474,58.841074027463,19.23215,17.18223,16.17783,15.66112,15.22603,GALAXY,0.07370019,453,51915,68
148.09346738452,58.9392395915959,17.78168,16.30007,15.54219,15.1425,14.88897,GALAXY,0.0846721,453,51915,107
148.12783999137,58.9472686019275,19.27774,17.40919,16.5411,16.11974,15.81485,GALAXY,0.07398002,453,51915,65
148.304058074714,59.0568620765639,19.46284,19.45096,19.8527,20.15219,20.26332,STAR,-0.0001658407,453,51915,73
148.61806007759,59.110649138187,17.91256,16.70479,16.17375,15.85644,15.68964,GALAXY,0.04840262,453,51915,67
149.061477731099,59.3071562275408,14.94494,13.74789,13.20131,12.91332,12.6694,GALAXY,0.01010303,5719,56014,222
149.188108772736,59.211295030684,18.95346,18.36767,18.40434,18.54845,18.75462,STAR,0.000170152,453,51915,621
186.831187384943,-2.03018044195027,19.43739,18.4196,17.34893,17.89886,17.7989,QSO,6.701415,334,51993,430
186.572422447894,-1.99869655464906,19.00846,18.69813,18.84788,18.71015,18.69152,QSO,0.5828975,334,51993,385
185.147122216909,-2.0722882941655,19.26042,17.47693,16.47268,16.04365,15.67602,GALAXY,0.1194379,333,52313,509
183.345710110339,-1.93168331202486,19.48339,18.56983,18.25606,18.14641,18.12348,STAR,-0.0002184305,3777,55210,540
183.106537685312,-1.95444445314582,18.90584,18.73794,18.66736,18.52077,18.52857,QSO,1.868419,332,52367,585
182.710001600774,-1.90863799283226,19.13744,18.05742,17.49249,17.14921,16.91296,GALAXY,0.1625209,332,52367,503
182.65977478031,-2.00238760329449,19.363,17.50325,16.56884,16.17298,15.82799,GALAXY,0.1101374,332,52367,506
182.756700751233,-1.8799096632145,17.20893,15.35738,14.56543,14.17283,13.89134,GALAXY,0.03395103,332,52367,505
182.679145700131,-1.88798498886936,17.3564,16.32842,16.02446,15.89722,15.84473,STAR,0.0008103657,332,52367,501
182.565869624178,-1.93112255998555,19.18169,17.23993,16.259,15.8033,15.45428,GALAXY,0.09951575,332,52367,498
182.351221898117,-1.87782778831576,19.19161,17.91413,17.22518,16.81466,16.56646,GALAXY,0.09989683,332,52367,488
182.102593480616,-2.04328441086888,19.28173,18.98881,18.79195,18.58804,18.49928,QSO,1.585321,332,52367,470
181.783485341597,-2.05383270081445,17.98754,16.72148,16.86088,16.99785,17.04068,STAR,-1.391755e-05,332,52367,383
193.380517253851,-1.93653755322499,18.75331,17.87749,17.55771,17.43619,17.38534,STAR,0.0003668234,3779,55222,158
193.300131782862,-1.90021068433591,19.39134,17.38823,16.35848,15.86923,15.50919,GALAXY,0.08237867,337,51997,509
193.668520478116,-2.02947589167925,19.38222,17.51985,16.5623,16.152,15.79257,GALAXY,0.09779009,337,51997,583
190.017121552878,-1.89624793994099,18.45661,17.00834,16.45612,16.26246,16.15806,STAR,7.390379e-05,2897,54585,337
193.812316437586,-2.03917431282445,18.68001,17.30793,16.62819,16.23697,15.98395,GALAXY,0.07605556,337,51997,591
190.030970117532,-1.88267798799878,17.32278,15.89299,15.36838,15.18821,15.11511,STAR,5.685472e-05,2897,54585,340
190.054950883338,-2.01000847612321,18.63107,16.6145,15.65231,15.22256,14.89036,GALAXY,0.08104221,335,52000,494
190.055545575009,-2.00880263772592,19.5804,17.74333,16.82912,16.35851,16.01376,GALAXY,0.0814997,336,51999,353
190.023954895116,-2.00902040119161,18.90949,17.30947,16.56088,16.10536,15.75712,GALAXY,0.06403038,335,52000,500
190.056876681922,-1.95612098808373,19.46165,17.99851,17.43979,17.22388,17.16381,STAR,2.423995e-05,2897,54585,336
190.164982635246,-2.0409906117833,18.87342,17.09138,16.41003,16.17104,16.05473,STAR,-1.501538e-05,2922,54612,418
190.168860895004,-1.87088838710105,19.04928,17.92732,17.38803,17.17215,17.0522,STAR,0.0001574088,2897,54585,379
192.730342863968,-1.93244098717278,18.85612,18.20492,17.84895,17.40419,17.33799,GALAXY,0.08146244,337,51997,425
192.822823888052,-1.95331789646003,19.1775,17.15978,16.22616,15.77819,15.43869,GALAXY,0.08267263,337,51997,427
186.453146915851,-1.87560403000307,19.06177,19.00205,18.82081,18.85754,18.73625,QSO,0.9673927,334,51993,374
186.381813911702,-2.01730041859416,17.79882,16.59509,16.04819,15.75042,15.51516,GALAXY,0.03333035,334,51993,384
186.335586158196,-1.91247241112581,19.29263,18.5253,18.52172,18.44067,18.15102,QSO,2.396085,3792,55212,436
185.905742989967,-1.99732897321664,18.76946,17.54126,17.01287,16.67412,16.49576,GALAXY,0.0653429,333,52313,621
185.639025797397,-2.02551194016958,18.45004,16.91654,16.05401,15.62014,15.4794,GALAXY,0.1137874,333,52313,583
185.555985246522,-1.91156168672219,18.09994,16.85748,16.23855,15.8576,15.65018,GALAXY,0.07166231,333,52313,590
185.580429345622,-2.05156307437329,17.05678,16.18349,15.90862,15.7539,15.64709,GALAXY,0.02057751,333,52313,586
185.359070667199,-1.95902586106682,18.84369,17.68505,17.16185,16.83756,16.68554,GALAXY,0.0,333,52313,552
185.315680909491,-2.00267871620024,18.2007,17.10444,16.56492,16.19639,15.98678,GALAXY,0.06244467,333,52313,541
185.280824333536,-2.0167679579955,19.31178,18.15804,17.47272,17.08921,16.82526,GALAXY,0.1198724,333,52313,545
185.158547396111,-1.87958914303447,19.32305,19.18193,18.94758,19.02606,18.97411,QSO,0.9668939,333,52313,526
185.030798355537,-2.01307596748276,19.0827,18.1187,17.66961,17.38189,17.25986,GALAXY,0.08041815,333,52313,508
184.917180189333,-1.89107268189754,16.74718,15.82819,15.53369,15.43695,15.41227,STAR,0.0004120964,3777,55210,851
184.832144495376,-1.99465916848159,18.29561,17.1062,16.34137,15.90793,15.63956,GALAXY,0.1316954,333,52313,488
184.837749455836,-1.94672151468251,17.58595,16.46361,16.04372,15.89986,15.85796,STAR,0.0001547572,333,52313,500
184.495709290078,-2.06188055997457,19.03144,18.94885,18.75892,18.79673,18.75759,QSO,0.9651231,333,52313,471
184.292512378469,-1.90710912402188,18.86665,17.89105,17.53887,17.36717,17.24358,GALAXY,0.02046939,333,52313,431
170.8818668935,-1.47209250797061,17.4107,16.43608,16.17066,16.05644,16.01919,STAR,0.0001627699,326,52375,337
170.906732302751,-1.56952205835552,17.61632,16.38015,15.94872,15.78003,15.7177,STAR,8.513289e-05,3233,54891,289
170.896663957686,-1.56565227516413,16.09008,14.91449,14.32554,13.91501,13.64964,GALAXY,0.04463125,326,52375,332
183.774166365729,-2.00209091590943,18.38556,16.9775,16.19728,15.78103,15.50813,GALAXY,0.1006393,333,52313,385
183.674439738643,-1.93874109504486,19.35592,17.99153,17.41162,17.07087,16.8635,GALAXY,0.09563607,333,52313,384
8.92063804847294,13.7969241350383,19.29296,17.87701,17.12712,16.76508,16.52657,GALAXY,0.106148,418,51817,257
8.91525999001266,13.9026131540856,19.15205,17.9808,17.38615,17.03904,16.79349,GALAXY,0.05606886,418,51817,250
8.94419924572492,13.8800438795217,17.51229,15.72303,14.81453,14.35129,13.94748,GALAXY,0.0595293,418,51817,243
8.81739269058704,13.7963640827846,19.46102,18.24093,18.23599,18.26523,18.3487,STAR,-0.0004119108,3133,54789,123
8.78446416367177,13.8459336267189,16.38392,16.3895,16.82082,17.09731,17.39623,STAR,5.678768e-06,6196,56189,781
8.7038103345501,13.7442709909895,18.4626,17.42942,17.07406,16.91521,16.85608,STAR,-0.0006892844,418,51817,287
8.53589238261554,13.8108401997612,18.606,17.37681,16.95322,16.77236,16.70483,STAR,-0.0001181682,418,51817,290
23.1425579586002,-2.96698914583913,19.00195,18.08513,17.76895,17.5919,17.62292,STAR,-0.0002472788,7894,57339,502
23.0934867327512,-3.27670475066518,18.99921,18.8201,18.70021,18.60279,18.18154,QSO,0.2620479,7846,56984,188
23.07113503542,-3.35185832605792,19.31199,19.03987,18.87339,18.83101,18.61943,QSO,3.194225,7894,57339,511
23.0024880592704,-3.40130774773943,18.9825,18.69038,18.52618,18.35786,18.48396,QSO,1.500635,7846,56984,226
22.8766108766239,-3.37502881040402,19.51412,18.89284,18.81685,18.7734,18.66218,QSO,2.412848,4351,55538,394
22.8748420330928,-3.37937113151441,18.64266,17.69408,17.38136,17.25826,17.19957,STAR,-0.0003022299,7048,56575,702
22.8098435334633,-3.36739289441279,18.1371,17.1483,16.83128,16.69406,16.65989,STAR,0.0007057499,7894,57339,512
81.7772609552566,2.2406846557378,18.97366,17.81207,17.14933,16.75152,16.5267,QSO,5.721716,7261,56603,886
81.6139551823854,2.37872295480647,19.49532,19.35676,19.09506,19.12395,19.26385,QSO,1.222692,7261,56603,864
81.3105166266782,2.53322589986799,17.67208,16.5649,16.13322,15.98765,16.01514,QSO,5.680042,7261,56603,783
81.0259310486236,2.45313193081998,16.56457,15.51298,15.07091,14.95203,14.90816,QSO,5.654183,7261,56603,722
8.27842877990798,13.7295756595528,19.55236,18.51343,18.13507,17.97991,17.96595,STAR,-0.0007795375,3133,54789,241
9.08968283937156,13.8319163383884,18.55156,17.62756,17.32529,17.1788,17.15992,STAR,-0.001073054,3198,54865,89
8.87707067247095,13.7181736596401,19.56521,17.11301,16.0236,15.5738,15.29717,STAR,-5.092499e-05,3133,54789,127
8.58349398694992,13.7643925907717,19.30127,18.13478,17.62446,17.38132,17.21332,GALAXY,0.04201697,418,51817,284
8.50010566029562,13.8665614417473,19.20453,17.98005,17.40221,17.128,17.00924,STAR,-0.0003920567,3198,54865,213
8.4033812267312,13.7725978960547,18.49445,17.20572,16.62722,16.39667,16.26088,STAR,-3.089576e-05,3133,54789,207
9.43725021579621,13.7134429321588,18.08162,17.0462,16.63535,16.45531,16.38709,STAR,-0.000816257,3198,54865,50
9.43779079453725,13.730204702153,18.87735,17.67281,17.08815,16.82393,16.69116,STAR,-0.000761981,3133,54789,81
9.43105806322546,13.8940231817925,19.48607,18.14987,17.45533,17.03916,16.77345,GALAXY,0.06778088,418,51817,122
8.23720051178833,13.8185227706135,19.09047,18.13835,17.77508,17.63022,17.56257,STAR,-0.0003946059,6196,56189,674
41.5319218364283,-7.6149850430225,19.32693,18.14953,17.50836,17.11457,16.89253,GALAXY,0.1323298,456,51910,515
41.5283010893859,-7.6343583866379,17.0357,15.18559,14.34736,13.92166,13.57875,GALAXY,0.02986847,456,51910,505
9.87383326487003,15.3705414858089,19.38287,17.67466,16.95678,16.62692,16.45144,STAR,-0.000135104,3133,54789,553
9.6435580956354,15.375834735897,18.28001,16.32623,15.47256,15.12003,14.90138,STAR,-0.0005702121,3133,54789,504
9.57615208782897,13.8419342140925,18.07743,16.71211,16.17663,15.96699,15.86535,STAR,8.671928e-07,3133,54789,94
10.0377912076173,14.1088677227423,19.41224,17.2498,16.19848,15.67778,15.28349,GALAXY,0.07303512,419,51879,283
358.09629279864,57.4317327909063,17.43633,14.68449,13.24697,12.93646,12.63144,STAR,-0.0001317408,2377,53991,326
358.080054250902,57.2227881038449,16.18437,13.81905,12.78024,12.27097,12.10781,STAR,-0.0001115549,2377,53991,347
358.030912215054,57.1611790503407,18.40312,15.92318,14.59189,13.67225,13.79678,STAR,-0.0001638885,2377,53991,360
358.093426092289,57.1621367399137,17.18742,15.07045,13.95207,13.09612,13.30579,STAR,3.845901e-05,2377,53991,350
357.890193994304,56.9620375941423,17.64544,15.35334,14.3514,13.9654,13.64396,GALAXY,0.0,2377,53991,436
358.048560715192,56.9012433610953,17.93751,15.50522,14.50437,13.82024,13.74004,STAR,-0.0001856021,2377,53991,344
358.189672935864,56.8315232777103,17.87785,15.51997,14.38361,13.93244,13.67113,STAR,-0.0001645608,2377,53991,349
358.090623922051,56.8523703750508,17.17056,15.44556,14.34647,13.98131,13.86889,STAR,6.079729e-05,2377,53991,345
357.952771718922,56.8216567589933,18.82256,15.69827,14.06966,13.34203,12.85131,STAR,-0.0002709409,2377,53991,356
357.877445530203,56.7002118914411,17.78117,15.4826,14.49091,14.06297,13.7923,STAR,-0.0002280256,2377,53991,346
357.894327500072,56.6219150217005,18.0391,15.34348,14.30201,13.71644,13.33903,STAR,-0.0001607371,2377,53991,319
357.91506990409,56.5928118752315,16.55499,14.19499,13.46743,12.98559,12.74759,STAR,-0.0001580365,2377,53991,314
358.143320384195,56.5301789276395,17.50222,15.12995,14.34915,13.80643,13.49818,STAR,-0.0002285623,2377,53991,318
358.174137980066,56.5214946271542,15.81941,13.83922,13.30943,12.82532,12.60374,STAR,-3.90325e-05,2377,53991,315
357.934700339246,56.3806085145217,16.48913,14.35175,13.44258,13.16868,12.94584,GALAXY,0.0,2377,53991,132
357.97698691855,56.2416419219315,17.53391,14.81749,14.0059,13.61815,13.50967,GALAXY,0.0,2377,53991,224
357.972078729872,56.2144316600116,15.35451,13.85187,14.26904,13.12395,13.17788,GALAXY,0.0,2377,53991,273
358.095259029057,56.2425613892573,16.88485,14.28269,13.58865,13.03581,12.93735,STAR,-0.0002601015,2377,53991,303
358.177509094885,56.2402168066698,16.34763,13.89139,13.31984,12.67594,12.36286,STAR,-0.0001794804,2377,53991,308
358.232282117148,56.1712554431416,16.62732,14.34386,13.43878,13.22031,13.10751,STAR,-5.661091e-05,2377,53991,311
358.266125113574,56.1601347705826,17.08946,14.46321,13.34495,12.93449,12.67839,STAR,-0.0002290312,2377,53991,305
358.035386156803,56.1211441198431,18.12126,15.55999,14.27751,14.06834,13.68241,STAR,-0.0002741506,2377,53991,302
358.142212125477,55.840200411928,18.14628,15.63415,14.48865,14.10167,13.7543,STAR,-0.0002388327,2377,53991,281
358.275746399253,55.7908058868882,16.89131,15.2275,14.55424,15.06581,13.76694,STAR,-0.0001303504,2377,53991,288
358.248486461365,55.8021032033929,15.68265,13.68294,12.71427,12.84312,11.96136,STAR,-0.0002392217,2377,53991,291
358.660993611413,57.9025115363731,18.09827,14.63156,13.90247,13.57062,13.14017,STAR,-0.0001723771,2377,53991,364
358.569101757712,57.8821137609086,18.06499,14.74964,13.7542,13.29626,12.93573,STAR,-5.731126e-05,2377,53991,330
358.625073159689,57.8722275774584,15.94102,13.29724,12.31494,12.6643,11.96978,STAR,-0.0001525429,2377,53991,361
358.514415692312,57.8145380819269,15.31728,13.35904,12.36379,12.34251,12.07881,STAR,-0.0001653377,2377,53991,340
358.611685564624,57.8108204649814,17.31658,14.76424,13.43764,13.02692,12.5218,STAR,-0.0003312986,2377,53991,363
358.600197429856,57.680240600945,18.30148,15.4929,14.15125,13.70322,13.16342,STAR,-0.0002310272,2377,53991,367
358.613512697574,57.7528967768482,17.81713,16.12166,13.79734,13.23098,12.81364,STAR,-0.0001251627,2377,53991,370
358.626164945548,57.7315216514605,17.13053,15.81083,14.28287,13.92183,13.62975,STAR,-3.547999e-07,2377,53991,369
358.711539950702,57.6815380876774,18.54369,15.90919,14.58888,14.14419,13.57537,STAR,-0.000146223,2377,53991,373
358.707298157958,57.2609551180327,18.0944,14.75354,13.58863,12.84974,12.62483,STAR,-0.0002596218,2377,53991,385
358.754732079127,57.1115248911604,17.89254,14.57094,13.49709,12.8094,12.57514,STAR,-0.0002187738,2377,53991,423
358.830552047723,57.1708728016721,17.34796,14.98407,13.69834,13.00173,12.97441,STAR,-2.654267e-05,2377,53991,429
358.696069340009,57.1823027493973,17.35592,13.92369,12.30613,11.2798,11.28273,STAR,-0.0002306321,2377,53991,389
358.865327556004,57.1622897994959,17.69497,15.50553,14.4389,13.92894,13.95448,STAR,-0.0001871374,2377,53991,479
358.887594665852,57.0964930905505,15.01719,13.6096,13.43423,13.06444,13.13214,STAR,-4.22509e-05,2377,53991,425
358.556291728038,57.0600419268369,17.63115,15.11265,14.14737,13.47174,13.34827,STAR,-0.0003550795,2377,53991,382
358.803661638111,57.0319743308452,17.52683,15.45517,14.51329,14.40771,13.96689,STAR,-0.0005460293,2377,53991,428
358.62984477271,57.0212722544372,18.38525,15.27995,13.89203,13.50612,12.90122,STAR,-0.0002791894,2377,53991,391
358.609083455346,56.9917043741701,18.67899,15.53293,14.26203,13.95427,13.46008,STAR,-0.0002131115,2377,53991,422
358.833898944255,56.9177414269722,14.16035,12.73508,12.71575,12.39198,12.27018,STAR,-0.0001113918,2377,53991,432
358.756639504024,56.9006719842044,18.50122,15.7676,14.46609,13.8151,13.48369,STAR,-0.0002628984,2377,53991,437
358.92750051533,56.9116702034095,15.18777,13.7777,13.19891,12.83159,12.79395,STAR,-0.0001173295,2377,53991,424
358.662639917397,56.8929223880348,15.81963,13.47957,12.48543,11.92316,11.65409,STAR,-0.0001812156,2377,53991,386
358.746747561602,56.7413526743622,18.20468,15.93065,14.41316,13.99762,13.42493,STAR,-0.0001932128,2377,53991,392
358.810549395672,56.8727649695972,15.11718,13.32948,13.24906,12.44372,11.64674,STAR,-0.0001116918,2377,53991,383
358.771122416935,56.878404350178,13.43369,12.39654,13.03373,12.41107,12.21996,STAR,-6.625875e-05,2377,53991,399
358.855266207997,56.8329980660182,16.3781,14.05032,12.92421,12.50808,12.13487,STAR,-0.0001910033,2377,53991,426
358.832891156203,56.822568783207,15.05206,13.78823,13.2282,13.1007,12.9278,STAR,2.908164e-05,2377,53991,427
358.928218703801,56.8153812427337,14.23213,12.9874,12.59837,12.64446,12.38616,STAR,-4.819356e-06,2377,53991,430
358.786704292901,56.7908942206864,13.39401,11.84013,13.24785,12.99728,11.96581,STAR,-2.835852e-05,2377,53991,431
358.82500569799,56.7728691400405,17.70046,15.45624,14.03854,13.57746,13.0944,STAR,-0.0002207283,2377,53991,435
358.661374649522,56.7525106471628,19.04,15.68058,13.81506,13.21026,12.48558,STAR,-0.0005826449,2377,53991,394
358.815378402272,56.7502890027767,16.24924,13.91451,12.81632,12.44378,11.85372,STAR,-0.0001761295,2377,53991,433
358.874460547339,56.6814730215524,17.85657,15.44188,14.48317,14.0639,13.75346,STAR,3.837915e-05,2377,53991,434
358.852522445525,56.6221237514746,17.9845,15.41245,14.46244,14.04601,13.75892,STAR,-0.000107106,2377,53991,238
358.964144411593,56.6110509670879,17.80232,15.37202,14.38983,13.98515,13.72152,STAR,-0.0002020237,2377,53991,225
358.851658836362,56.5928018924721,18.31352,15.39087,14.24318,13.70322,13.43013,STAR,-0.0001243627,2377,53991,222
358.911248039682,56.7123615261513,13.70971,11.9727,12.2198,12.3715,12.19167,STAR,-4.784332e-05,2377,53991,440
358.781964925469,56.6923676032917,16.36712,13.66103,13.03518,12.85938,11.81991,STAR,-0.0001731589,2377,53991,438
358.751685598318,56.652462508142,18.44798,15.13348,13.94897,13.41114,12.99408,STAR,-0.0002197815,2377,53991,240
358.95691929701,56.6549999832077,15.70665,12.7777,11.83554,11.31413,11.32714,STAR,-0.0001823414,2377,53991,232
358.815973987436,56.6502415836807,18.54,15.50598,14.34388,13.79237,13.35747,STAR,-0.0003091915,2377,53991,237
358.829027711019,56.6319280509463,16.29925,14.01301,13.2242,12.75351,12.4527,STAR,-0.0001397115,2377,53991,223
358.61615106926,56.5644253535516,15.35504,13.91047,13.35001,13.05887,12.91362,STAR,-0.000138011,2377,53991,261
358.901355676619,56.5709716283289,17.53546,14.36341,13.05686,12.43919,11.93136,STAR,-0.0002590646,2377,53991,228
358.787816422298,56.5787349579243,13.81838,12.52328,12.61232,12.61736,12.48861,STAR,-9.770146e-05,2377,53991,227
358.686542442039,56.5420830301357,15.96265,13.67487,12.81864,12.40426,12.11337,STAR,-0.0001926391,2377,53991,239
358.660082287254,56.5311795709384,17.14235,14.91598,13.89217,13.43729,13.14406,STAR,-0.0002312442,2377,53991,265
358.764102659897,56.5323291498334,17.18803,14.57609,13.50522,13.02702,12.68543,STAR,-0.0002434225,2377,53991,236
358.947673697252,56.5302280208018,17.41817,15.21505,14.22207,13.86371,13.64982,STAR,-0.0001009956,2377,53991,234
358.986071851901,56.4912145582099,16.0816,14.06349,13.31405,12.95376,12.74621,STAR,-6.607836e-05,2377,53991,186
358.884346200166,56.4224815176252,17.03023,14.7532,13.54492,13.58163,13.27131,STAR,-4.120844e-05,2377,53991,233
358.978797446343,56.1126232624049,17.25074,15.07269,13.70799,12.02137,12.52034,STAR,-0.0002217394,2377,53991,221
358.748555706295,56.0413045678031,17.49779,15.56665,14.5151,13.7415,13.70774,STAR,-0.0003427946,2377,53991,256
358.800665134817,56.0116657160275,17.74012,15.27836,13.91003,13.8358,13.31045,STAR,-0.0003121382,2377,53991,251
358.920379463294,55.9201630367687,16.38597,13.9609,13.12771,12.86553,12.59171,STAR,-0.0001217812,2377,53991,215
358.762688835382,55.9014304703085,16.3757,14.30033,13.36753,13.03158,12.75918,STAR,-0.0001282493,2377,53991,255
359.057135108683,55.9014634938012,14.56906,13.06488,12.52759,12.5511,12.32606,STAR,-0.0001597281,2377,53991,212
358.912239897049,55.8901996318372,17.21254,15.26124,14.38605,14.07872,13.92771,STAR,-0.0001255743,2377,53991,202
358.768339947749,55.7317974385003,17.7854,15.21376,14.09978,13.48331,13.31116,STAR,-0.0002537189,2377,53991,249
358.827059740069,55.7011068704412,19.11339,15.2648,14.1488,13.38608,13.41529,STAR,-0.000153846,2377,53991,244
358.76877357122,55.7915088474499,16.32525,13.85573,12.60887,12.20366,11.70038,STAR,-0.0001241944,2377,53991,241
358.713495871769,55.6616063689726,18.46324,14.99059,14.05962,13.89136,13.18366,STAR,-0.000264538,2377,53991,247
358.99577839148,55.6303080282339,18.90055,14.9139,13.38509,12.77258,12.22907,STAR,-0.0002245273,2377,53991,206
358.913007513143,55.5707200413758,17.35562,15.4736,14.51375,13.98767,13.8472,STAR,-7.264146e-05,2377,53991,207
358.842654793659,55.6606242013334,18.93497,15.32513,14.48642,14.50206,13.95219,STAR,-0.0001619594,2377,53991,246
358.866597794026,55.559991182667,14.61331,13.87947,13.11294,12.01807,11.83048,STAR,-0.0001130195,2377,53991,252
358.865628820712,55.4840064850728,18.8442,17.12172,16.41129,16.03107,16.02553,STAR,-0.000194244,2377,53991,204
358.88966397248,55.3910418823676,17.67721,14.77528,13.6752,13.34613,12.45619,STAR,-0.0002336897,2377,53991,210
359.064558612212,55.3821401151847,15.7622,13.54537,12.69545,12.42192,12.33466,STAR,-8.320402e-05,2377,53991,203
81.5073371961986,3.15913858862841,19.482,18.23309,17.35756,16.85073,16.58014,QSO,5.705008,7261,56603,806
81.5360747663707,3.22575552953808,17.89064,16.77395,16.02605,15.61727,15.3674,QSO,5.664281,7261,56603,809
